precision,recall
0.49699660485766517,0.932843137254902
0.4969703301295445,0.9327450980392157
0.49694405265632347,0.9326470588235294
0.49691777243757185,0.9325490196078431
0.4968914894728593,0.9324509803921569
0.49686520376175547,0.9323529411764706
0.4968389153038299,0.9322549019607843
0.4968126240986519,0.932156862745098
0.4967863301457909,0.9320588235294117
0.49676003344481606,0.9319607843137255
0.4967337339952966,0.9318627450980392
0.4967074317968015,0.9317647058823529
0.4966811268488998,0.9316666666666666
0.4966548191511604,0.9315686274509803
0.49662850870315195,0.9314705882352942
0.4966021955044433,0.9313725490196079
0.496575879554603,0.9312745098039216
0.4965495608531995,0.9311764705882353
0.4965232393998013,0.931078431372549
0.49649691519397676,0.9309803921568628
0.4964705882352941,0.9308823529411765
0.49644425852332147,0.9307843137254902
0.49641792605762697,0.9306862745098039
0.49639159083777845,0.9305882352941176
0.496365252863344,0.9304901960784314
0.4963389121338912,0.9303921568627451
0.49631256864898793,0.9302941176470588
0.4962862224082017,0.9301960784313725
0.49625987341110006,0.9300980392156862
0.4962335216572505,0.93
0.49620716714622026,0.9299019607843138
0.4961808098775766,0.9298039215686275
0.49615444985088686,0.9297058823529412
0.49612808706571787,0.9296078431372549
0.49610172152163673,0.9295098039215687
0.49607535321821034,0.9294117647058824
0.4960489821550055,0.9293137254901961
0.49602260833158884,0.9292156862745098
0.4959962317475271,0.9291176470588235
0.49596985240238667,0.9290196078431373
0.4959434702957341,0.928921568627451
0.4959170854271357,0.9288235294117647
0.4958906977961577,0.9287254901960784
0.49586430740236626,0.9286274509803921
0.4969305839760743,0.9285294117647059
0.4969041872179662,0.9284313725490196
0.49687778768956287,0.9283333333333333
0.4968513853904282,0.928235294117647
0.49682498032012595,0.9281372549019608
0.4967985724782198,0.9280392156862745
0.49677216186427336,0.9279411764705883
0.4967457484778501,0.927843137254902
0.49671933231851345,0.9277450980392157
0.4966929133858268,0.9276470588235294
0.49666649167935323,0.9275490196078431
0.49664006719865605,0.9274509803921569
0.49661363994329816,0.9273529411764706
0.4965872099128426,0.9272549019607843
0.4965607771068522,0.927156862745098
0.49653434152488973,0.9270588235294117
0.4965079031665179,0.9269607843137255
0.4964814620312992,0.9268627450980392
0.4964550181187963,0.9267647058823529
0.49642857142857144,0.9266666666666666
0.49640212196018696,0.9265686274509803
0.4963756697132052,0.9264705882352942
0.4963492146871881,0.9263725490196079
0.49632275688169786,0.9262745098039216
0.4962962962962963,0.9261764705882353
0.49626983293054533,0.926078431372549
0.4962433667840067,0.9259803921568628
0.4962168978562421,0.9258823529411765
0.4961904261468131,0.9257843137254902
0.49616395165528115,0.9256862745098039
0.49613747438120764,0.9255882352941176
0.4961109943241539,0.9254901960784314
0.4960845114836811,0.9253921568627451
0.4960580258593504,0.9252941176470588
0.49603153745072276,0.9251960784313725
0.49600504625735914,0.9250980392156862
